Sentiment Scores,Classification,Tweet Text
0.02941176470588236,Neutral,the impact of trumps trade war on american farmers  via skinnergj
-0.08823529411764708,Unsure,maddowblog msnbc of you were suffering from trump derangement syndrome yes
0.02941176470588236,Neutral,therynheart trump is doing the lords work so sin away
0.5294117647058824,Positive,davidjollyfl maddow awesome  presidential everything trump is not tragedy
-0.02941176470588236,Neutral,margieminutello rwpusa kenmartin73 no disrespect why dont we believe her when a rep president or supreme c justice are in the seat they just keep moving along  im not sayin u were just picking on the dem this is the era of hypocrisy from obama to trump what a difference a day makes
0.02941176470588236,Neutral,laurence tribe spells out how the fbi can investigate brett kavanaugh without needing permission from trump or the gop  via palmerreport   fbi investigate
-0.08823529411764708,Unsure,drake7018s karasoth diversityandcmx he used to be funny till trump then like 90 of comedians got lazy as hell
-0.02941176470588236,Neutral,thereallaford president trump please continue to drain the swamp
0.23823529411764707,Positive,billshinn57 kimbers671 wma1953 charliekirk11 lindasuhler he us budget deficit widened to 898 billion in the 11 months through august exceeding the congressional budget offices forecast for the first full fiscal year under the trump presidency
0.27941176470588236,Positive,hemantmehta they support trump and his 22 sexual assaults whats one more sexual assault
-0.02941176470588236,Neutral,hardball i think trump is asking kavanaugh if he will let him go if he is nominated
-0.3715686274509804,Negative,ellentrailerdog natashabertrand moondancegiving if yall would just come out amp say we hate trump amp will do anything to oppose him we might take you liberals seriously
0.1215686274509804,Unsure,on daily basis how casually this charge is levied   add citizenshp question to census  undercount of latinos  cause them to receive less pol repres amp fed funding  perfect distillation of trump pol phil a mix of white nationalism amp falsehoods
-0.02941176470588236,Neutral,democrat exposes obama coverup to the world  it wasnt trumps fault
0.02941176470588236,Neutral,foxnews potus mr trump spoke about jeff sessions from his heart  he spoke about the storm from a prepared statement  also was a name card really necessary
0.23823529411764707,Positive,davidgsavage i have curated 2 years of trump presidency you may find it useful for your reporting over 3000 articles categorized by topic
0.23109243697478993,Positive,trump right again obama spied on him
-0.06323529411764708,Unsure,lawrence with chuck grassley joining mitch mcconnell as trumps misogynistic automatons i believe prof ford has proven her case kavenfraude is a rapist criminal the others are just despicable womenhaters  no advance whatsoever since anita hill regression to be sure
0.23823529411764707,Positive,thomass4217 saysdana msmariat 1 i know nothing about the mob have seen zero movies tv shows read zero books on the topic but sounds like an armtwisting kind of job may 12 2017 ustda helps to level the playing field for us firms looking to expand internationally
-0.08823529411764708,Unsure,breaking betsy devos struck by the same amnesia as melania trump neither can recall anything donald trump does online ever
0.05441176470588237,Unsure,atheist4tebow agimzabeli frankluntz thats a great point yet their goal is to take on amazon who have same products paying the same tariffs  id think there are people importing the same products amp selling on amazon i could be wrong to me its a way to get voters made at trump prior to midterm voting
-0.04871323529411764,Neutral,donaldjtrumpjr there were 2 no 3 well maybe 6 or so people in the trump tower meeting that diddidnt happen to discuss dirt on hillary  i mean russian adoptions  donny trump jr aka juice box fredo
0.14101307189542486,Unsure,alexiscossette tidewjo i dont think you have a say in the matter those documents belong to the people we want to see them now those of you who signed this letter sit down and shut up president trump is doing what we hired him to do clean out the rats in washington
-0.054411764705882354,Unsure,fiction writer whats his namewoodward gets his depends in a wad bc eric trump calls out woodward on fake book w no names as sources woodward stands by his book cape fearand the free coffee at msnbc
0.09759358288770054,Unsure,macron to meet trump irans rouhani at un in new york
0.3982773109243697,Positive,suz1313 mcraelynn rmedley73 dougjones realdonaldtrump wow thats a full blown trumpkin right there wow they love sum trump
0.2543315508021391,Positive,jazzluvnant edkrassen realdonaldtrump lets not forget obama did not want to send help to new orleans obama did not think the situation in new orleans was worth enough for fema to be sent yet president trump has made sure there is going to be money to help the rebuilding effort after hurricane florence hit america
0.05441176470588236,Unsure,trump ordered the government to declassify information he apparently hasnt read   can trump even read he never read the nunes memo either the reason trump releases these confidential docs every chance he gets is bc hes being told not to do it
0.02941176470588236,Neutral,sethamandel and none of them have any idea whats in those transcripts  not even trump
-0.02941176470588236,Neutral,thebunker13 the lineup of whats been happening the last week is obstruction and they say president trump does that i think were doing a looky here not there what does he have up his sleeve cant wait
0.3270588235294118,Positive,cajunjimqanon the american people wanted you out of the way so our president trump could make america great again your political corruption would have prevented the better america were all now enjoying
0.02941176470588236,Neutral,leaders in congress openly pulling a treasonous coup against trump  in writing
-0.020588235294117643,Neutral,theadamhawk it does but nothing will trump my pink mew shirt for a while
-0.20728291316526615,Negative,emilyrpeck huffpost huffpostpol character assassination by radicals has been disgusting this reminds me of the prancing of accuser is right before the presidential election such nonsense imagine if president trump spied on reporters the way obama did
-0.09558823529411764,Unsure,mcfunny dansmonkeyshack amandapompili veritasever plasticdoe erikwilson1975 chrisjohnsonmd mstrixter seaglass34 rbuzzy1111 ladyanon5 golfergirl2018 cattlechildren marcdraco63 just4thecause doritmi carlsmythe milanovnina ruthheasman henningtveit andkell overallthiscrap stopvaxxedlies geoffschuler spectrumomyeah steffieschiltz jdawson38995 mahealthforkids mloxton emmagpaley luma923 maidenwarrior vbalance03 hiiqtrump mmelgar09 ordnancecorner rightwingblack2 janestaller lilearthling369 intactcervix kidoctr wadejeremy76 salcross weaponizedword1 chrisvcsefalvay itsmepanda1 realityofjnj whatif007 missneminly akathisiarx but the rats in the walls and the color out of space remain the creepiest most terrifying things ive ever read
0.02941176470588236,Neutral,anderson cooper factchecks trumps fbi claim
0.08823529411764708,Unsure,i only trust two people trump and devin nunes
0.05392156862745097,Unsure,renatomariotti altepasmrtgrwth great so hannity and dobbs are now running the show that explains the feckless idiocy we see from trump on a daily basis theyre entertainers for petes sake
0.513235294117647,Positive,dan theres republicans that arent arrogant trump types good people they just disagree with whats best for my union family pay pension healthcare thats it why is union support for dems almost religion  via middletownpress
-0.02941176470588236,Neutral,soocee2017 i wish trump would get lost deep in the sahara forever
-0.1715686274509804,Negative,on cnn trump lawyer jaysekulow claims  wo evidence  that trumps infamous obstruction confession to lester holt was somehow doctored  theres actually a transcript of the entire interviewthere are edits and theres a longer transcript that supports the president
0.08823529411764708,Unsure,joyamia00 yes we do and thats how president trump won the white house in 2016 and how he will keep it in 2020
0.08823529411764708,Unsure,catoinstitute im not even a trump support but when i searched for anything related to him to get two sides of the store i sometimes had to go to second and 3rd page to get anything that appeared to be in his favor for obama it was the opposite i rarely found anything negative
0.07058823529411765,Unsure,chuckgrassley all you guys just want to ridicule her you dont want to get the facts push him on thru because thats what trump wants you dont care about people you represent
-0.038235294117647076,Neutral,trump wants spain to build a wall across the sahara desert which is in africa to address the european migration crisis  via businessinsider
0.179144385026738,Positive,magaxxoo ltlgcoach realdonaldtrump the proof is in the pudding  people can say whatever they want about trump yes he is just a human with flaws as all of us  however rather judge the man on what positive things he got done in his time as potus so far the results are whats important
0.02941176470588236,Neutral,news trump to nominate former fed economist nellie liang for board seat wsj
0.07941176470588236,Unsure,bradmossesq surprised hes not having sleep overs so trump can stay in his pjs until 11a
0.10262605042016806,Unsure,hdbob3 redwhitebluex2 sengillibrand and just why would president trump want to help the mentally deranged demonrats destroy the life of a good man i sure he is aware the these sickos are not interested in anything but keeping a moral person off of the supreme court not happening loser
0.1470588235294118,Unsure,realdonaldtrump alozras411 thank president trump for taking the time to come here your leadership is well received
-0.0826797385620915,Unsure,hardballchris because lying on tv on a verified antitrump show would be less dangerous than lying under oath in a senate judiciary hearing so brave
-0.16861631016042783,Negative,shannonbream these a holes will stop at nothing to foil trump at any junction of his presidencyim a viet nam vet and i have never seen anything like this regarding any president it is totally senseless tragic and sad that the people who live here cannot appreciate our president
-0.17058823529411765,Negative,i gave the fame to trump u cant fuck with me yeezy wishes he was me
-0.02941176470588236,Neutral,trump again overblows risks of wind power   smartnews
0.3803921568627452,Positive,i dont know how accurate this is or how many voters will be motivated by trumps upcoming visit but one thing for sure the decision rests with voter
0.08823529411764708,Unsure,andrewtumilty normsworld cp24 so who is smarter doug ford or donald trump  impossiblequestions
-0.12683823529411764,Unsure,larryelder this truly sounds like veiled threat by jerry brown what does he mean somethings got to happen to trump if we dont get rid of him
0.27941176470588236,Positive,truamerican48 thetrumptrain  ok bot
0.15441176470588236,Positive,drudgereport and comeys going to be the first one to get carted off the field touchdown trump maga
-0.03447712418300654,Neutral,daughter of cia assassin paymaster tries to bring down trump supreme court nominee kavanaugh   via shareaholic
0.12941176470588234,Unsure,mediaite napolitano has become a chris wallace and shepherd smith rolled up in one  everything he says is negative towards president trump now  he changed about a month or two ago  he would be good on cnn now
-0.02941176470588236,Neutral,headlines and updates  for september 19 2018  videos emergency cellular alert broadcast  that was scheduled to go out as a test from president trump on thursday sept 20 has been moved back to october 3rd same time 208 pm edt 1108 pacific   bp
0.11691176470588235,Unsure,im embarrassed by ths reaction  dems r spinelessattack gop lowlifes gops controllng th narrative wlies amp bullying amp their historic accountability isnt worth damn thng3 trump shiny objects later amp ths asshole is confirmed charge kav wperjury  thts doin somethng
0.27941176470588236,Positive,no one is more pleased with the republican senators and the gop bases reaction to dr ford than trump it serves as a warning to his many victims
0.09759358288770054,Unsure,trump picks expert on regulation for federal reserve board by binyamin appelbaum via nyt the new york times
0.4975762527233115,Positive,realdonaldtrump president trumps recovery is the greatest economic turn around in history if he hadnt inherited obamas dumpster fire everything would be even further along truly remarkable trump will go down in history as the greatest president the us ever had
-0.12683823529411764,Unsure,officiallyice i mean she was hanging out with teanna trump
0.02941176470588236,Neutral,emzanotti he pwnd trump though so
0.4882352941176471,Positive,even the penis of donald j trump couldnt make her snatch great again
-0.24080882352941174,Negative,i would joke that the dumb socialist authoritarian policestate democrats will even try to ban this but you know they actually will soon as soros gives them the order    walkaway maga trump 2a nra
0.12274509803921571,Unsure,darkbeats51 foxandfriends trump is only two years into his term and it is far too soon to praise his legacy he faces many challenges including many unpredictable crises
0.1470588235294118,Unsure,foxnews devinnunes potus i wonder if anyone has investigated devinnunes what does he have to gain by serving as a shield for trump
-0.08357843137254903,Unsure,few can argue that president trump is not placing america first one may assume only a few silly donkeys can neigh different
0.004411764705882358,Neutral,stopthenutjob realdonaldtrump steele didnt stumble across anything  now with the documents being released were gonna get to the bottom of all this  youre just still pissed off because trump won time to get over it and move on
0.08823529411764708,Unsure,boy asks for hug and trump delivers video trending news trendingnow
0.08823529411764708,Unsure,randovon seventhzombie foxnews except theres no proof russia actually did anything if there was trump wouldve been impeached theres enough anti trump republicans to make that happen and team up with democrats theres also the fact that russia was close to the democrats
0.1470588235294118,Unsure,lets take another moment to appreciate some trumpfree mushroom humor savetheshrooms
-0.02941176470588236,Neutral,katiepavlich jacobawohl never did  they thought the senate and trump would just capitulate
0.02941176470588236,Neutral,617to416 glennkesslerwp trump wouldnt know
0.12941176470588237,Unsure,thanks president trump
0.06979638009049774,Unsure,realdonaldtrump i love seeing all these crazy liberals loose their mind theres nothing better than this trump train baby
-0.09191176470588236,Unsure,jazzshaw so her decision is based on russia interfering in our elections in other words trumprussia is to blame for her no vote
-0.08823529411764708,Unsure,joshtpm why in gods name do cnn and msnbc continue to give voice to trump liars and sycophants  shameful
0.18872549019607845,Positive,ditto  wwg1wga  god bless the american republic god bless president trump as he drains the rancid cesspool posing as a federal government and god bless all 100 american patriots each amp every one  america first amp always
-0.15256862745098038,Negative,lvewg yes and it will come out soon that intel top officials were undermining trump and may have committed serious crimesi believe thats why everyone is so adamant it shouldnt come out it would be very bad politically for the demslets wait and see
0.10191176470588235,Unsure,this hilarious parody of dumb stuff donald trump would totally have said goes a bit too far but is still almost believable
-0.02941176470588236,Neutral,ed i am said american people trump amp gop politicians tried to keep our refugees you are going to need refugees for everybody is flocking to get in america they will be flocking to get the hell out soon  date 3517 he said
0.02941176470588236,Neutral,trump has no concept of appropriateness how dare he make this memorial about himself amp his fcking wall the people on flight 93 gave their lives for the people on the ground trump wouldnt give his life for a billion people realdonaldtrump  the ass
0.03427287581699347,Neutral,jorisroxie i do not know him personally but lately he doesnt look good seems to be pushing this nomination way to hard  sides with trump disrespectful to woman seems like he has been playing the back 9 too long
0.09934640522875818,Unsure,nbcnews like trump who wants to tear down the fbi
-0.42463235294117646,Negative,gregpmiller carterpe trump is such a disgrace i am so disappointed sad and angry that america allowed this
0.02941176470588236,Neutral,polishprincessh gropegropegrope they call joe the groper no one cares what you think joe especially 75 million trump supporters
-0.5392156862745098,Negative,fucked up that my country america is in the business of kidnapping and caging children  kidnapping and caging children is not immigration policy it is racist bigoted unamerican unethical immoral inhumane and should be illegal  how can anyone respect the trump admin
0.25906279178338004,Positive,wendycarey2 terib3294 johnorjane hstreetdc andrealmpt gailog derwoods85 rittapokie brespolitico foxnews exactly wendy we need some norms that always apply the gop and trump have been throwing norms out left and right   if there is due process and regularorder we all might be able to trust the outcome   strong arm bully tactics need to stop
-0.1650326797385621,Negative,kingsboro1 richardmadan fordnation no worries says it was invite of us ambassador if so prolly paid by us fed gov typical trump mo that way easier to keep wrap on  your govt might do something horrific like report the expenses that never happens in us unless somebody leaks so well know later today
-0.3382352941176471,Negative,breaking  congressional findings today indicate that the trump administration is now unable to account for the whereabouts of 1500 migrant children after leaving shelters this year for sponsors homes  this
-0.08823529411764708,Unsure,so yesterday was all about trumps dick and today is all about batmans dick
0.18823529411764708,Positive,jnstone22 jlskigirl lindseygrahamsc villagejordan learn english you sound like trump
-0.003921568627450973,Neutral,lillianaangelo elliegreene seanhannity they cant handle the truth so have to wonder what they are going to do when trump declassifies the fisa warrant application that proves just how corrupt obama and hillary made the entire government and what they all did to cover their corruption up
0.02941176470588236,Neutral,brithume judge ns never trump mind set is getting in the way of his analysis
0.05441176470588237,Unsure,melanieusn1979 enki74 mgaudy1980 realdonaldtrump trump rips sessions says i dont have an attorney general  look on his realdonaldtrump twitter page
0.01691176470588236,Neutral,breaking news  water is wet  thank goodness trump is in the white house to keep us informed of such critical scientific information
0.807843137254902,Positive,realdonaldtrump beautiful man beautiful spirit thank you for posting thank you for blessing our country president trump god bless you and keep you your family and america safe
0.21789215686274513,Positive,lgtrombatore billcassidy so like trump apparently you dont have to have a moral compass to hold a position of authority and responsibility in service to the public sounds like the good old boys still stick together unacceptable amp unamerican impeachment may be necessary for trump amp kavanaugh
0.07058823529411763,Unsure,trump views sexual assault as something natural in his eyes its not a big deal since he does it himself
0.15252100840336136,Positive,wiredsources saracarterdc im  confused but all ive got to say is what trump releases better be unredacted americans have a right to see it all
0.18823529411764708,Positive,gop realdonaldtrump next shot trump free throwing paper towel rolls
0.23823529411764707,Positive,hi our government is diverting funds from the ryan white hivaids program among others to pay for trumps kiddie detention camps have a nice evening
0.10798319327731093,Unsure,onpaleo kathygriffin swin24 and what exactly is she right about with the russians mueller has indicted exactly zero people in the trump campaign for russian collusion and as we all know russia has tried to influence our election multiple times before the fbi has admitted it had no impact on vote count
0.02941176470588236,Neutral,fbi doj counter trump demands  via youtube
0.02941176470588236,Neutral,davidkris its not about what you are claiming regarding trump  its what you are not mentioning  its how was the fisa warrant process was performed  you either dont know or do know and arent saying
-0.14240196078431375,Unsure,volceltaire ive been waiting to hear trump call one of his sons a retard since the beginning of time also idgaf about him dropping the hard r  theres a general consensus that hes racist id be way more entertained if he used the soft a
0.04509803921568625,Neutral,richardyoungjr2 dr kelly is my secret girlfriend lol jk she is a genuine outsider and did not sell out she kept mccain from betraying trump for months and ended jeff flake
0.02941176470588236,Neutral,shuster talks about trump infrastructure mitigating disasters
-0.32941176470588235,Negative,if i get a fucking wiff that your skunk ass voted for trump   youre canceled af
-0.10787815126050422,Unsure,dear hatch grassley trump schlessinger and any other asshole who wants to defend a lying poor excuse for a man  fuck you you have no integrity no honor amp only care about your precious party   your party is rotting from the inside notokavanaugh  webelievechristine
-0.02941176470588236,Neutral,shanejur ernieplumley latiffani1 yep start with traitor trump
0.1493464052287582,Unsure,jacobawohl realdonaldtrump as a veteran who is part of veterans groups active in the veteran community has active duty friends i can tell you most of us think trump is trash we support our country we respect the office not the man there is nothing respectable about him he is a liar trumpsucks
0.02941176470588236,Neutral,funder trumps tariffs teach europe a lesson putin says
0.07058823529411765,Unsure,badtakes ndrewlawrence laugh out loud hannity is trump supporter amp talk about conspiracy theories
-0.18112273755656108,Negative,lindseygrahamsc in other words trump and putin have blackmail on lindseygrahamsc and if kavanaugh doesnt get confirmed all hell breaks loose for him  vote blue in november so dems can investigate
-0.02941176470588236,Neutral,report putin is stoking trumps deep state fever dream  by adam k raymond
0.23823529411764707,Positive,karlllewellyn wma1953 charliekirk11 lindasuhler he us budget deficit widened to 898 billion in the 11 months through august exceeding the congressional budget offices forecast for the first full fiscal year under the trump presidency
0.2117647058823529,Positive,davidtilburyfl ap i did not insult you just gave an honest analysis of your hatred for trump blinding you from reality  you should be upset at hillary from stealing the dnc nomination from your socialist wizard idol  hah wealth distribution capitalism is based on merit  earning your wealth
0.3434873949579832,Positive,lonesisterwolf realdonaldtrump even your precious snopes has to admit mixture which means yes because they can never admit anything pro right but if you read the article you will see they count on liberals just reading the headline
0.0720588235294118,Unsure,charlimithinks njoptimist bobhugin   charli i just sent this to someone else hugins clearly behind trump and clearly republican on agenda  what are you referring to
0.02941176470588236,Neutral,a federal judge has overturned trumps unionbusting executive orders
-0.1752450980392157,Negative,yall elected trump but having a hard time voting for me because im 20  lets yall
0.5235294117647058,Positive,seanhannity kiwegapawa hillaryclinton i will leave this on her page so she can refresh her memory as to how it all works my good griefwhy dont these people just go the hell home she drinks like a fish anyway so clear thoughts are way beyond her donald j trump is our presidenthe won
0.08823529411764708,Unsure,my ranking of trumps advisers in order of reliance  1 vladimir putin 2 sean hannity 3 fox and friends 4 lou dobbs 5 jeanine pirro 6 ivanka amp jared 7 kim jong un 8 wh staff amp cabinet 9 us intelligence agencies  howd i do  your thoughts
0.02941176470588236,Neutral,hurricane florence is one of the wettest weve ever seen from the standpoint of water  our president donald j trump
0.09558823529411764,Unsure,anticomaus alexgura9 laurenfaber paularivers michele881 dbongino okay im done w this bc its getting literally nowhere just bc trump started the rumor that obama was a kenyan amp later apologized for it means nothing to you i can see is trump the fbi was trump a person of power that could validly question obamas citizenship no
0.07058823529411765,Unsure,its an attack against the united states of america why donald trumps declassification move on russia docs is so incredibly unusual  cnnpolitics
0.02941176470588236,Neutral,black55chev repcummings tell that to donald j trump
0.4209558823529411,Positive,dansmonkeyshack wendyorent plasticdoe erikwilson1975 chrisjohnsonmd mcfunny veritasever mstrixter seaglass34 amandapompili rbuzzy1111 ladyanon5 golfergirl2018 cattlechildren marcdraco63 just4thecause doritmi carlsmythe milanovnina ruthheasman henningtveit andkell overallthiscrap stopvaxxedlies geoffschuler steffieschiltz jdawson38995 mahealthforkids mloxton emmagpaley luma923 maidenwarrior vbalance03 hiiqtrump mmelgar09 ordnancecorner rightwingblack2 janestaller lilearthling369 intactcervix kidoctr wadejeremy76 salcross weaponizedword1 chrisvcsefalvay itsmepanda1 realityofjnj whatif007 missneminly akathisiarx bruce almighty doesnt even touch eternal sunshine mark ruffalo is in his underwear ffs but i love jennifer aniston amp shes his romantic interest in the movie its pretty hilarious
-0.21323529411764708,Negative,its like trump moves from one lying corrupt republican thug to the next
0.02941176470588236,Neutral,trump admits fox news hosts influenced his decision to declassify key russia documents
0.17058823529411765,Positive,he doesnt have a genuine feeling in his body for anyone but himselfthats why it comes across as crass amp ignorant every time
-0.02941176470588236,Neutral,anderson cooper demolishes donald trump jrs viral lie about cnns hurricane coverage via hillreporter
0.0016339869281045832,Neutral,finneytay zeebap2 now that the cat is clawing its way out of the bag republicans are trying to ram his confirmation through before anyone can properly examine his record and raise any serious objections which might derail him protecting trump and gutting roe are the main objectives here
0.02941176470588236,Neutral,amysiskind trump wanted to pull out of iran deal  the rest of  europe still have a deal to fulfil amp trumps getting circumvented  eng
0.5882352941176471,Positive,this is awesome  every one of these clowns said trump would never be president
0.05441176470588237,Unsure,donald trumps hair  nvm just donald trump in general
0.08823529411764708,Unsure,peterdaou it would be equal to looking for trumps empathy
0.03176470588235292,Neutral,trump has the ability to order an fbi investigation but is willing to overlook childhood sexual assault in order to  get his sc nominee confirmed and the gop is willing to go along with this sham shame on you all  resist  cuomoprimetime
-0.16601307189542486,Negative,mollyjongfast senatorcollins all those who stand by trump will go down with him when he falls and he will fall impeachtrump
0.09926470588235292,Unsure,trump administration praises india for its significant counter terrorism actions says pakistanbased militant groups continued their terror attacks in the country
-0.08823529411764708,Unsure,thehermancain 0625jp shes still making excuses for her loss after almost 2 years and trump is the one that is deranged
0.02941176470588236,Neutral,mitchellvii and when trump fires him after the election are you going to say that was part of the plan to just want to have you on the record
0.02941176470588236,Neutral,trumps final days  politico
0.1715686274509804,Positive,top story exclusive trump says exposing corrupt fbi probe could be crowning achievement of presidency  thehill  see more
-0.0814950980392157,Unsure,what the trumps are associated w sex trafficking ya i figured that out bc of his friendship w epstein another one allegedly righti mean how else do u get lots of young girls to abuse and rape like the video shows try youtube trump rapes
0.19191176470588237,Positive,financialreview realdonaldtrump jananganesh ft minimise dc swamp get political class focused on voter issues productive senate make made in usa great again correct china us trade imbalance border control lazy allie europe to pull own weight sort out few rogue regimes tell israelis pull their head in trump is best
0.26274509803921564,Positive,nomarab thewatc83182149 govmikehuckabee realdonaldtrump its adorable how you cant handle the fact about trump leaving 3000 americans to die  he was too busy golfing and getting on his knees in front of putin lol
-0.23253676470588236,Negative,lilfierce1 doesnt mean kavanaugh is guilty
0.3382352941176471,Positive,at times this presidency is ken da hilarious
0.05441176470588237,Unsure,matthewamiller profbookwurm trump claims he has no attorney general we have no president
0.12941176470588237,Unsure,realestate trump wants spain to build a wall across the sahar  realestate
0.08823529411764708,Unsure,believe me sessions amp trump have got this patience yall      its coming
-0.09001782531194297,Unsure,mmflint on what to expect from his new documentary fahrenheit119  in theaters this weekend yes i will show you some stuff about trump that you havent seen but if youre coming to see the pee tape youre going to the wrong movie
0.3556951871657754,Positive,great new book by jason chaffetz appropriately called the deep state very interesting indeed donald trump
-0.04787581699346402,Neutral,senatorcollins youre a failure you forget that you represent your constituents not yourself you blindly worship at the altar of trump and you seem to have no moral compass or decency how can you support an accused rapist and perjurer time to term you out
0.02941176470588236,Neutral,add michael flynn has a sentencing date december 18   trumps former national security adviser set to be sentenced six days after his former personal attorney is set to be sentenced
0.10669934640522877,Unsure,typical trump behavior he backs child molesters rapists not surprising as hes one himself tax fraud bank fraud amp the always delightful putin however he slams the fbi doj amp his own appointed attorney general i know there are more but im running out of characters
0.02941176470588236,Neutral,trump put the orders in declassification of documents on russia soon to follow  via steadfastloyal
0.02941176470588236,Neutral,my wtfmoment of the day or moment    ourpotusisinsane unfitforoffice trump hurricaneflorence florence
-0.28088235294117647,Negative,halerazor hardballchris it doesnt hurt trumpit hurts real women that are abuseddoing this fiasco sad
0.5447058823529412,Positive,its really nice to see lydlavender is a brilliant gorgeous and nice conservative and female trump supporter in america
-0.003921568627450973,Neutral,thebeatwithari msnbc johnkerry the trump crowd refers to the establishment gop as rinos but its the trumpers who are republican in name only they are actually populists who caucus around a few nationalist themes
-0.18823529411764708,Negative,trumps feeling vulnerable and unprotected no shit thats how 65 million americans have felt since nov 8 2016
-0.01378676470588236,Neutral,beyondreasdoubt oh thats why i cant read the tweet arby amp i blocked each other back when he was slanderously anticruz at the exact moment cruz was the only candidate who could stop trump
0.43823529411764706,Positive,icymi cnn london chief tommy evans trump is good for cnn
-0.2134224598930481,Negative,when i heard trump say that i  thought is he for real then i sadly realized yes he is ignorance has a new standard of measure sad
-0.19699754901960786,Negative,thecornerstone0 nmblondewino wendycrossart kathygriffin swin24 she lost partly because of people like you now you attack her more because you discouraging voting and being taken in by russian propaganda you own a little piece of the lives trump is ruining and will ruin in the future
0.4558823529411765,Positive,superb interview pompeo is the bomb i feel so stoked about our future after that talk and trump is seeming so confident after releasing the docs we will win this amp america will be more amazing than we ever imagined in our lifetime and i am old hallelujah
-0.11274509803921569,Unsure,mitchellvii trump ordered unredacted any less is disobedience and they should be fired unredactedfisa
0.07732843137254902,Unsure,ananavarro thats for sure  prof ford is just an ordinary everyday citizen without any experience in the security apparatus she quickly found herself in dire need of  for herself and her family  a veritable army of whackedout trump voters descending on ones life
-0.34196189839572194,Negative,mad maxine takes her violent rhetoric to a whole new level knock off trump then go after pence  via envolve
0.2215686274509804,Positive,beyond parody hillary rips trump for not following the law its comedy gold  great american politics
0.27941176470588236,Positive,thetrumptrain i propose the 2020 trump campaign slogan be revised to make america greater already
0.1632352941176471,Positive,chuckgrassley hey chuck clearly you men on judiciary are trying to bully dr ford women are watching trump has probably rigged the nov elections with putin if the elections were free women would drown republicans with their votes  this is a cabal of old white men
0.02941176470588236,Neutral,antitrump all the way
-0.02941176470588236,Neutral,tedlieu realdonaldtrump potus somebody should tell trump this yet again he is clueless
0.15490196078431373,Positive,this how they deal some of the final blows to us workers  one of trumps biggest bargaining chips is the us worker who will get subjugated to the highest corporate bidder corp america hasnt had this much free reign since the gilded age i bet trumps supporters will go 1st
0.12941176470588237,Unsure,trump really said hurricane florence was one the wettest hurricanes weve seen from the standpoint of water hahahahahahahahahahahahahahaha
-0.22058823529411764,Negative,ernestoorsetti michaelavenatti ill bet trump was there too maybe it was al franken came in and saved her
0.21323529411764708,Positive,this sounds exactly like trump onpoli
-0.03204656862745098,Neutral,thehill leaders of other countries learned quickly how to get what they want from trump flatter him and name something after him its really getting sickening
-0.1637254901960784,Negative,govpressoffice trump is trying to undermine america you old hippiemust be smoking something you want to destroy our country with your open borders and sanctuary city nonsense trump is patriotic something you foolish has been  are not
-0.007189542483660133,Neutral,donald trump has done more restore federalism in the us in 2 years than anyone else has done in the previous 40  democrats trying to destroy the senate should do the rest
0.12941176470588237,Unsure,realdonaldtrump very goodtrump president
0.20441176470588235,Positive,rod rosenstein is going to redact documents despite president trumps order for full release  its time to fire rosenstein sessions and wray for insubordination
0.4023109243697479,Positive,senschumer well instead of bringing this up an appropriate time senfeinstein wait until the 11th hour right before confirmation you are not going to reverse the 2016 election no matter what you do get on the trump train or get run over by it
0.02941176470588236,Neutral,owenmma realdonaldtrump if you ranked all 45 presidents with 1 being the best and 45 being the worst trump would be ranked somewhere around 34890
-0.38588235294117645,Negative,he is vulnerable trump feels angry unprotected amid mounting crises  ashley parker and philip ricker you must be mind readers because our president feels no such thing and this you ass wipes is what we call fake news scum of the earth dems
0.0029411764705882526,Neutral,ima taking a potus amp scotus break but as a reminder obama could have appointed his man garland during the senate vacation break  its gonna sting amp stink whats in store good luck to all the regrets that voted for trump reap what you sow
0.22539215686274514,Positive,does anyone for a real second think trump is a racist yes half the countrywithout an ounce of proof   wow how cool is that  suckered by the media fbi cia nsa irs etc people see what they see and believe it   sometimes  this is about to get interesting
-0.18455882352941175,Negative,damn they are hell bent on confirming kavanaugh that the forget thst theres a victim  why wont trump ask fbi to investigate all parties including mrjudge
0.08823529411764708,Unsure,i dont remember specifics but i do remember republican committees tripping all over themselves to accommodate the schedules proclivities whims and comfort levels of witnesses in trumps orbit
0.10845588235294112,Unsure,when trumpsupporters they like trump because he tells it like it is what they really mean is that they like him because he tells it like i want it told  sorrynotsorry dogwhistle trumplies trumpliesmatter trumpthelyingking voteyourconscience
0.07058823529411765,Unsure,repstefanik croghanbologna you really know your bologna dont you elise how about not saying sen john mccain when your man trump told you not to say his name shame on you
0.2814338235294118,Positive,neontaster i think you can pick a side on this one by now you can easily be respectful to the accuser in the process but even trump is being respectful as is grassley republicans really couldnt have played it any other way without just giving up
-0.27941176470588236,Negative,senjeffmerkley realdonaldtrump again the parents made the decision to come here illegally this is not on trump
-0.02941176470588236,Neutral,mitchellvii alrobins2015 johnbrennan no risk for him at all only trump supporters prosecuted he supported obama and hillary and is completely above the law who is going to prosecute him
0.02941176470588236,Neutral,can any one make a drawing of a train derailed  call it  trump train do not board
-0.02941176470588236,Neutral,cnn when someone reads it to trump he will be furious
